ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
01,ALABAMA,AL,01127,Walker,01127020900,"Census Tract 209, Walker County, Alabama",54.651885586784,4872,448,2093,150,1766,162,631,330,89,58,23391,2576,637,167,721,147,1175,265,854,214,110,89,59,638,0,48,0,17,771,203,30,35,36,33,5,4,13.0,6.9,3.8,2.5,23391.0,2576.0,18.8,5.1,14.8,3.0,24.1,5.0,17.5,4.7,6.2,5.0,1.2,13.1,0.0,1.1,0.0,0.8,36.8,9.3,1.7,2.0,2.0,1.9,0.1,0.1,0.3163,0.2189,0.483,0.6394,1.6576,0.3768,0.333,0.667,0.5366,0.3288,1.8654,0.3944,0.0,0.0,0.0,0.0,0.0,0.9199,0.5835,0.1782,0.5128,2.1944,0.4766,5.7174,0.2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,450,207,9.2,4.3,3551
01,ALABAMA,AL,01081,Lee,01081040500,"Census Tract 405, Lee County, Alabama",15.491390236366,9978,668,4127,199,3795,223,1462,712,138,93,41222,5004,215,123,1531,151,2752,397,607,161,144,123,3055,823,311,155,491,163,242,119,195,125,26,28,0,17,14.7,6.8,3.1,2.0,41222.0,5004.0,3.4,1.9,15.3,1.8,27.6,3.5,6.1,1.7,3.8,3.2,30.6,8.0,3.4,1.7,11.9,3.9,5.9,2.8,5.1,3.3,0.7,0.7,0.0,0.2,0.3828,0.1465,0.0698,0.0725,0.6716,0.1159,0.3765,0.8629,0.0196,0.1252,1.3842,0.1422,0.5034,0.9123,1.4157,0.8169,0.8313,0.451,0.9327,0.0469,0.0,2.2619,0.5064,5.7334,0.2737,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,205,148,2.1,1.5,6148
01,ALABAMA,AL,01029,Cleburne,01029959800,"Census Tract 9598, Cleburne County, Alabama",114.426723089348,4387,287,2090,92,1787,109,400,138,92,56,22800,1646,604,132,813,95,936,143,905,179,70,38,126,413,4,47,0,17,649,144,19,30,80,51,0,12,9.2,3.3,4.7,2.8,22800.0,1646.0,19.0,4.2,18.5,2.1,21.3,2.9,20.6,3.7,3.9,2.1,2.9,9.4,0.1,1.1,0.0,0.8,31.1,6.6,1.1,1.7,4.5,2.8,0.0,0.3,0.1858,0.3322,0.5187,0.6479,1.6846,0.3879,0.6627,0.4003,0.7129,0.1312,1.9071,0.4199,0.0128,0.408,0.4208,0.1823,0.0,0.8423,0.454,0.4331,0.0,1.7294,0.2609,5.7419,0.2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,182,12.5,3.9,3078
01,ALABAMA,AL,01033,Colbert,01033020703,"Census Tract 207.03, Colbert County, Alabama",3.143147115134,4992,469,2234,165,2064,209,441,222,124,102,30372,6657,316,131,898,148,968,171,989,233,44,69,869,655,10,48,158,94,15,24,0,17,145,101,104,53,9.0,4.6,5.0,4.0,30372.0,6657.0,9.1,3.9,18.0,3.2,19.4,2.9,20.3,4.4,2.1,3.3,17.4,13.0,0.2,1.1,7.1,4.2,0.7,1.1,0.0,0.8,7.0,4.8,2.1,1.0,0.1782,0.3654,0.2181,0.2472,1.0089,0.202,0.6158,0.2504,0.701,0.0451,1.6123,0.2538,0.3066,0.4361,0.7427,0.3722,0.7606,0.2165,0.0,0.6266,0.7871,2.3908,0.5678,5.7547,0.2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,122,4.5,2.5,7388
01,ALABAMA,AL,01081,Lee,01081040603,"Census Tract 406.03, Lee County, Alabama",1.122468784564,686,156,487,48,310,60,255,109,33,41,19378,4849,23,16,14,16,28,31,38,24,20,28,349,196,24,58,0,17,452,53,0,17,15,17,0,12,37.2,13.1,6.9,9.0,19378.0,4849.0,5.8,4.3,2.0,2.3,4.1,4.4,5.5,3.8,6.5,9.1,50.9,26.2,3.5,8.6,0.0,3.5,92.8,4.4,0.0,5.5,4.8,5.6,0.0,1.7,0.896,0.5528,0.7342,0.139,2.322,0.6095,0.0043,0.0068,0.0111,0.3492,0.3714,0.0068,0.6925,0.9157,1.6082,0.9233,0.0,1.0,0.0,0.4604,0.0,1.4604,0.1773,5.762,0.2762,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,165,103,24.1,13.4,4919
01,ALABAMA,AL,01097,Mobile,01097003100,"Census Tract 31, Mobile County, Alabama",2.381283698898,4878,356,2014,71,1843,104,287,109,115,72,33114,3544,369,146,1356,215,1018,209,921,183,139,66,1331,512,37,60,49,49,0,12,0,17,39,46,5,3,5.9,2.4,5.2,3.2,33114.0,3544.0,10.4,3.8,27.8,4.4,20.9,4.0,18.9,3.5,7.5,3.6,27.3,10.3,0.8,1.3,2.4,2.4,0.0,1.6,0.0,0.9,2.1,2.5,0.1,0.1,0.0955,0.3901,0.1584,0.2941,0.9381,0.1841,0.977,0.368,0.6184,0.4208,2.3842,0.7521,0.4583,0.6772,1.1355,0.6559,0.5997,0.0,0.0,0.1952,0.5128,1.3077,0.127,5.7655,0.2771,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,436,231,8.9,4.9,6607
01,ALABAMA,AL,01089,Madison,01089001402,"Census Tract 14.02, Madison County, Alabama",7.844963679842,5216,397,2967,105,2807,157,881,335,168,121,29961,2966,222,182,612,136,821,140,689,208,237,114,2366,591,47,81,1067,250,64,72,20,35,133,92,0,17,17.0,6.1,5.5,4.0,29961.0,2966.0,6.2,4.9,11.7,2.5,15.7,2.4,13.4,4.0,8.4,4.0,45.4,10.8,1.0,1.6,36.0,8.4,2.2,2.4,0.7,1.3,4.7,3.3,0.0,0.3,0.4731,0.4191,0.23,0.15,1.2722,0.2609,0.1627,0.1048,0.2624,0.4983,1.0282,0.0528,0.6525,0.7232,1.3757,0.793,0.9583,0.335,0.3458,0.4518,0.0,2.0909,0.4211,5.767,0.2779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,542,239,10.6,4.3,48233
01,ALABAMA,AL,01033,Colbert,01033020704,"Census Tract 207.04, Colbert County, Alabama",2.806780844264,4966,423,2103,138,1907,156,430,232,167,106,25770,3145,378,120,991,119,1099,191,904,217,169,95,725,576,5,47,22,29,18,22,6,16,59,42,0,12,8.7,4.4,8.2,4.6,25770.0,3145.0,10.6,3.3,20.0,2.4,22.1,3.4,18.3,4.1,8.9,4.9,14.6,11.5,0.1,1.0,1.0,1.4,0.9,1.1,0.3,0.9,3.1,2.2,0.0,0.2,0.1662,0.6397,0.3799,0.3001,1.4859,0.3248,0.7496,0.477,0.5852,0.5358,2.3476,0.73,0.253,0.408,0.661,0.3203,0.477,0.2387,0.2538,0.312,0.0,1.2815,0.1194,5.776,0.2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,207,8.2,3.9,7957
01,ALABAMA,AL,01045,Dale,01045020000,"Census Tract 200, Dale County, Alabama",66.590879507014,5134,429,1452,104,1246,122,529,384,152,95,21830,2102,21,22,0,17,1757,263,108,57,35,36,1574,592,0,68,8,21,15,26,35,52,0,17,870,191,12.4,8.9,19.3,11.0,21830.0,2102.0,0.9,0.9,0.0,0.6,34.2,4.3,3.4,1.8,2.8,2.9,30.7,11.2,0.0,1.6,0.6,1.5,1.0,1.8,2.8,4.2,0.0,2.6,16.9,3.4,0.2941,0.9608,0.5775,0.0094,1.8418,0.4425,0.0,0.9804,0.0026,0.0698,1.0528,0.0605,0.5043,0.0,0.5043,0.2232,0.4165,0.2489,0.7641,0.0,0.9668,2.3963,0.5729,5.7952,0.2796,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,17,0.0,1.0,11678
01,ALABAMA,AL,01097,Mobile,01097006405,"Census Tract 64.05, Mobile County, Alabama",3.457467347906,9190,1008,3604,121,3258,192,1244,658,155,97,28798,3329,423,154,1166,161,2423,621,1154,368,243,130,3031,1277,0,68,740,223,141,86,91,92,200,125,0,17,13.5,6.6,3.5,2.2,28798.0,3329.0,7.0,2.5,12.7,2.0,26.4,6.1,12.6,3.8,7.5,4.0,33.0,13.4,0.0,0.8,20.5,6.2,3.9,2.4,2.8,2.8,6.1,3.9,0.0,0.2,0.3393,0.1925,0.2581,0.1722,0.9621,0.1901,0.2172,0.8024,0.2189,0.4208,1.6593,0.2785,0.5349,0.0,0.5349,0.2385,0.9037,0.4075,0.7641,0.5661,0.0,2.6414,0.6795,5.7977,0.2805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,819,277,9.0,3.0,5110
01,ALABAMA,AL,01081,Lee,01081042101,"Census Tract 421.01, Lee County, Alabama",63.912688775544,3745,286,1498,99,1431,106,680,297,43,43,27086,6403,306,108,603,90,894,162,610,171,139,75,1321,350,9,48,0,17,789,131,0,17,51,46,0,12,18.3,7.7,2.6,2.5,27086.0,6403.0,11.6,4.0,16.1,2.4,23.9,3.9,16.3,4.4,9.7,5.2,35.3,9.0,0.3,1.4,0.0,1.1,52.7,8.2,0.0,1.2,3.6,3.2,0.0,0.3,0.5149,0.1048,0.3169,0.3333,1.2699,0.2592,0.4361,0.6499,0.4455,0.6005,2.132,0.575,0.563,0.4974,1.0604,0.6158,0.0,0.9949,0.0,0.3504,0.0,1.3453,0.139,5.8076,0.2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,243,111,6.5,2.8,2259
01,ALABAMA,AL,01097,Mobile,01097006301,"Census Tract 63.01, Mobile County, Alabama",30.289255179986,10845,904,4150,219,3631,225,1648,687,264,144,25308,4454,1074,281,1257,190,3069,601,1315,274,299,156,1319,1282,13,76,0,26,1046,260,79,64,97,108,4,6,15.2,5.9,5.8,3.2,25308.0,4454.0,16.1,4.2,11.6,1.9,28.3,5.0,12.1,2.7,8.2,4.3,12.2,11.8,0.1,0.8,0.0,0.6,25.2,5.8,2.2,1.8,2.7,2.9,0.0,0.1,0.4032,0.448,0.3995,0.5277,1.7784,0.4228,0.1576,0.8842,0.1951,0.4787,1.7156,0.3109,0.201,0.408,0.609,0.2785,0.0,0.7656,0.6814,0.2643,0.0,1.7113,0.2532,5.8143,0.2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,350,10.3,2.9,8373
01,ALABAMA,AL,01125,Tuscaloosa,01125010204,"Census Tract 102.04, Tuscaloosa County, Alabama",4.70600808802,4850,439,2477,126,2050,157,630,356,52,64,31421,3797,268,120,812,152,988,228,732,231,217,104,655,577,0,48,586,173,152,87,29,34,62,51,73,31,13.2,7.1,2.0,2.5,31421.0,3797.0,8.6,3.9,16.7,3.2,20.4,4.3,15.3,4.5,10.6,5.0,13.5,11.8,0.0,1.1,23.7,6.9,6.1,3.5,1.4,1.7,3.0,2.5,1.5,0.6,0.3257,0.0622,0.1934,0.2285,0.8098,0.1441,0.483,0.3186,0.3842,0.6491,1.8349,0.3799,0.2283,0.0,0.2283,0.1107,0.9191,0.4561,0.5204,0.3035,0.7462,2.9453,0.7775,5.8183,0.283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,166,89,3.5,1.7,4298
01,ALABAMA,AL,01097,Mobile,01097006200,"Census Tract 62, Mobile County, Alabama",84.275141071706,5190,588,2129,170,1611,165,679,367,149,92,25874,5524,790,234,783,138,1026,255,995,276,87,63,748,832,0,68,15,28,864,209,18,34,39,44,0,17,13.1,6.8,6.2,3.6,25874.0,5524.0,21.9,6.0,15.1,2.6,19.8,4.4,19.2,5.0,5.4,3.9,14.4,16.0,0.0,1.4,0.7,1.3,40.6,8.6,1.1,2.1,2.4,2.7,0.0,0.3,0.3197,0.4957,0.3765,0.7724,1.9643,0.4876,0.3629,0.2726,0.6405,0.2572,1.5332,0.2061,0.2487,0.0,0.2487,0.1158,0.4293,0.965,0.454,0.2285,0.0,2.0768,0.4109,5.823,0.2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,690,279,13.3,5.2,2841
01,ALABAMA,AL,01097,Mobile,01097006302,"Census Tract 63.02, Mobile County, Alabama",11.420178624178,7566,667,2898,211,2762,221,665,380,182,101,27173,2478,557,214,1266,268,1690,358,865,226,202,117,2199,895,19,73,65,72,103,82,32,52,49,79,18,10,8.8,5.0,5.1,2.8,27173.0,2478.0,10.2,3.8,16.7,3.5,22.3,4.3,11.5,3.0,7.3,4.2,29.1,11.6,0.3,1.0,2.2,2.5,3.6,2.8,1.2,1.9,1.8,2.8,0.2,0.1,0.1688,0.379,0.3143,0.2839,1.146,0.2259,0.483,0.4991,0.1652,0.4037,1.551,0.2155,0.4821,0.4974,0.9795,0.5664,0.5928,0.3973,0.4779,0.1475,0.5409,2.1564,0.4484,5.8329,0.2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,169,5.0,2.2,3917
01,ALABAMA,AL,01103,Morgan,01103000300,"Census Tract 3, Morgan County, Alabama",2.206483354336,2917,255,1348,55,1239,80,242,138,13,22,30353,5014,336,141,459,34,592,132,477,122,120,79,536,362,100,158,258,101,9,14,21,37,30,37,0,12,8.3,4.7,1.0,1.6,30353.0,5014.0,15.9,5.7,15.7,1.9,20.3,4.2,16.4,4.3,9.7,6.4,18.4,12.3,3.6,5.7,19.1,7.5,0.7,1.0,1.7,3.0,2.4,2.9,0.0,0.4,0.1535,0.017,0.2189,0.5141,0.9035,0.1714,0.4055,0.3083,0.4549,0.6005,1.7692,0.3441,0.3194,0.9182,1.2376,0.7138,0.8944,0.2165,0.5835,0.2285,0.0,1.9229,0.3384,5.8332,0.2856,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,270,124,9.3,4.1,4751
01,ALABAMA,AL,01077,Lauderdale,01077011603,"Census Tract 116.03, Lauderdale County, Alabama",26.661042330722,4395,369,2073,124,1795,140,322,149,81,60,32366,5007,280,91,893,130,970,167,646,168,151,84,272,550,0,48,29,41,255,118,47,50,42,47,73,87,7.5,3.5,4.3,3.2,32366.0,5007.0,9.2,2.9,20.3,3.0,22.1,3.3,14.9,3.7,8.4,4.7,6.2,12.5,0.0,1.1,1.4,2.0,12.3,5.5,2.6,2.8,2.3,2.5,1.7,2.0,0.1304,0.293,0.1695,0.2515,0.8444,0.1535,0.7692,0.477,0.3526,0.4983,2.0971,0.5528,0.0775,0.0,0.0775,0.046,0.529,0.5644,0.7394,0.2174,0.7658,2.816,0.7434,5.835,0.2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,118,7.0,2.7,2215
01,ALABAMA,AL,01069,Houston,01069042100,"Census Tract 421, Houston County, Alabama",73.87355782493,7532,538,3087,156,2561,190,1099,405,171,76,24306,2944,780,181,883,132,1916,272,1319,276,184,94,1005,730,23,67,0,24,725,145,45,35,77,44,0,17,14.6,5.1,4.7,1.9,24306.0,2944.0,15.2,3.4,11.7,1.8,25.4,3.1,17.5,3.3,7.2,3.6,13.3,9.7,0.3,0.9,0.0,0.8,23.5,4.5,1.8,1.4,3.0,1.7,0.0,0.2,0.3785,0.3322,0.4395,0.4774,1.6276,0.3717,0.1627,0.7555,0.5366,0.3969,1.8517,0.3867,0.2198,0.4974,0.7172,0.3509,0.0,0.7323,0.6039,0.3035,0.0,1.6397,0.2276,5.8362,0.2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,357,12.8,4.7,4689
01,ALABAMA,AL,01101,Montgomery,01101005409,"Census Tract 54.09, Montgomery County, Alabama",0.915933944418,2906,279,1487,59,1277,120,413,176,58,47,25388,3255,125,67,299,47,587,141,327,115,141,76,1823,411,54,66,556,164,0,12,8,18,81,71,0,12,14.2,5.6,3.6,2.9,25388.0,3255.0,6.4,3.5,10.3,1.6,20.2,4.4,11.3,3.8,11.0,5.9,62.7,12.8,2.0,2.4,37.4,11.0,0.0,2.2,0.6,1.4,6.3,5.5,0.0,0.4,0.3657,0.1993,0.3961,0.1543,1.1154,0.2208,0.115,0.3058,0.1525,0.6755,1.2488,0.0963,0.7658,0.8509,1.6167,0.931,0.9625,0.0,0.3152,0.5789,0.0,1.8566,0.312,5.8375,0.2882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,580,213,20.0,6.8,2244
01,ALABAMA,AL,01109,Pike,01109189000,"Census Tract 1890, Pike County, Alabama",34.149262820542,7448,791,4217,332,3085,349,1401,647,247,192,30987,7284,508,202,1117,175,1238,352,961,325,147,121,3184,1040,0,68,78,66,615,254,0,24,394,252,176,118,19.3,8.0,5.6,4.3,30987.0,7284.0,10.6,4.0,15.0,2.6,16.6,4.4,13.2,4.3,4.8,3.9,42.7,13.2,0.0,1.0,1.8,1.6,14.6,5.8,0.0,0.8,12.8,7.4,2.4,1.6,0.5431,0.4284,0.2036,0.3001,1.4752,0.3197,0.3543,0.1244,0.2521,0.2044,0.9352,0.0426,0.6337,0.0,0.6337,0.2956,0.5647,0.5968,0.0,0.8355,0.8075,2.8045,0.7383,5.8486,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,340,7.7,4.5,8307
01,ALABAMA,AL,01081,Lee,01081041900,"Census Tract 419, Lee County, Alabama",97.964489798736,8185,799,3463,199,3060,233,1305,513,236,146,32238,3929,464,221,1392,276,1783,299,1643,353,261,148,1207,1121,0,68,16,32,765,210,59,64,128,99,0,17,15.9,6.1,6.2,3.8,32238.0,3929.0,7.9,3.4,17.0,3.5,21.8,3.0,20.2,4.2,8.5,4.8,14.7,13.6,0.0,0.9,0.5,0.9,22.1,5.9,1.9,2.1,4.2,3.2,0.0,0.2,0.4331,0.4957,0.1729,0.1969,1.2986,0.2685,0.5221,0.4472,0.6951,0.5034,2.1678,0.6073,0.2547,0.0,0.2547,0.121,0.3901,0.7093,0.6269,0.4041,0.0,2.1304,0.4365,5.8515,0.2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,393,12.8,4.8,3534
01,ALABAMA,AL,01055,Etowah,01055010402,"Census Tract 104.02, Etowah County, Alabama",31.95045980719,5013,347,2393,165,2128,161,286,184,133,107,32217,4914,256,125,1065,205,947,215,775,216,40,40,599,587,101,150,133,81,213,119,0,24,140,106,26,11,5.7,3.7,5.7,4.6,32217.0,4914.0,6.7,3.2,21.2,4.3,18.9,4.1,15.5,4.0,1.9,1.9,11.9,11.7,2.1,3.2,5.6,3.4,8.9,5.0,0.0,1.1,6.6,4.9,0.5,0.2,0.0887,0.4387,0.1738,0.1654,0.8666,0.1586,0.8271,0.2215,0.3961,0.0358,1.4805,0.1814,0.1968,0.8595,1.0563,0.6133,0.7266,0.509,0.0,0.601,0.6295,2.4661,0.6044,5.8695,0.2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,220,7.7,4.5,7777
01,ALABAMA,AL,01073,Jefferson,01073010706,"Census Tract 107.06, Jefferson County, Alabama",2.88138076999,4763,510,2753,153,2349,206,814,382,119,114,31582,4760,214,172,475,160,661,288,265,146,132,117,2027,658,122,119,1221,276,0,12,71,98,90,110,41,39,17.2,7.5,3.8,3.6,31582.0,4760.0,6.5,5.0,10.0,3.2,13.9,5.9,5.6,3.1,5.6,5.0,42.6,13.0,2.8,2.7,44.4,9.7,0.0,1.2,3.0,4.2,3.8,4.7,0.9,0.8,0.4817,0.2189,0.1882,0.1569,1.0457,0.2063,0.1048,0.0673,0.0136,0.2811,0.4668,0.0094,0.6329,0.891,1.5239,0.879,0.9761,0.0,0.7888,0.3683,0.701,2.8342,0.7519,5.8706,0.2916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,528,270,11.2,5.2,19299
01,ALABAMA,AL,01069,Houston,01069040100,"Census Tract 401, Houston County, Alabama",53.248042267006,5619,395,2255,138,2049,141,447,203,118,75,29649,2794,513,201,951,146,1213,161,889,191,82,51,470,560,69,78,18,31,564,127,11,24,79,47,16,28,8.0,3.6,4.2,2.7,29649.0,2794.0,13.1,5.0,16.9,2.4,21.6,2.4,15.9,3.3,4.0,2.5,8.4,10.0,1.3,1.4,0.8,1.4,25.0,5.2,0.5,1.2,3.9,2.3,0.3,0.5,0.1458,0.2743,0.2385,0.3862,1.0448,0.2055,0.5094,0.431,0.4225,0.1388,1.5017,0.1891,0.1244,0.7683,0.8927,0.4923,0.4438,0.763,0.2896,0.3785,0.575,2.4499,0.5985,5.8891,0.2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,188,8.1,3.2,3505
01,ALABAMA,AL,01073,Jefferson,01073005600,"Census Tract 56, Jefferson County, Alabama",1.671325905032,4633,476,2433,159,2257,198,403,274,106,105,35019,4101,313,157,1018,213,552,280,635,184,82,73,793,611,0,48,306,167,147,93,36,59,180,123,374,161,9.4,6.2,3.8,3.6,35019.0,4101.0,8.4,4.0,22.0,4.8,11.9,5.9,14.8,4.5,3.6,3.3,17.1,13.1,0.0,1.1,12.6,6.8,6.0,3.8,1.6,2.6,8.0,5.2,8.1,3.4,0.1901,0.2189,0.1354,0.2191,0.7635,0.1373,0.8612,0.0409,0.3441,0.1158,1.362,0.1329,0.3007,0.0,0.3007,0.138,0.8407,0.4535,0.5579,0.6803,0.931,3.4634,0.925,5.8896,0.2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,487,204,11.3,4.3,6426
01,ALABAMA,AL,01101,Montgomery,01101005407,"Census Tract 54.07, Montgomery County, Alabama",3.379433817094,4496,429,2039,77,1940,99,211,92,78,55,35913,4890,152,73,869,157,661,216,591,136,126,78,2174,519,43,52,340,127,8,13,21,22,39,27,378,179,5.1,2.3,3.5,2.3,35913.0,4890.0,4.9,2.4,19.3,3.7,14.7,4.6,13.3,3.1,6.5,4.0,48.4,10.6,1.0,1.2,16.7,6.2,0.4,0.6,1.1,1.2,2.0,1.4,8.4,3.9,0.0716,0.1925,0.1244,0.1159,0.5044,0.0733,0.7078,0.0792,0.2572,0.3492,1.3934,0.1482,0.6704,0.7232,1.3936,0.8024,0.8756,0.1722,0.454,0.1782,0.9344,2.6144,0.6718,5.9058,0.2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,241,105,5.4,2.4,7179
01,ALABAMA,AL,01101,Montgomery,01101001700,"Census Tract 17, Montgomery County, Alabama",1.945963346448,5265,574,2368,71,2192,132,455,217,102,80,20701,2254,227,128,878,116,1194,335,1028,290,258,165,1515,869,12,68,0,24,0,17,13,27,46,42,143,55,9.0,4.4,3.9,3.0,20701.0,2254.0,6.6,3.5,16.7,2.5,22.7,5.9,20.1,5.2,11.8,7.5,28.8,16.2,0.2,1.4,0.0,1.0,0.0,1.4,0.6,1.3,2.1,1.9,2.7,1.0,0.1782,0.2385,0.6525,0.1603,1.2295,0.2472,0.483,0.5383,0.6882,0.7189,2.4284,0.7768,0.4787,0.4361,0.9148,0.5085,0.0,0.0,0.3152,0.1952,0.8228,1.3332,0.1355,5.9059,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,356,9.6,6.8,3049
01,ALABAMA,AL,01073,Jefferson,01073011001,"Census Tract 110.01, Jefferson County, Alabama",7.246114458516,5902,412,2659,204,2300,205,522,321,149,93,34316,4054,400,180,995,146,1472,178,755,192,150,88,1017,555,191,271,129,85,93,62,63,59,33,38,0,17,8.9,5.5,4.9,3.0,34316.0,4054.0,9.6,4.1,16.9,2.5,24.9,2.5,12.8,3.2,6.5,3.8,17.2,9.3,3.5,4.9,4.9,3.2,3.5,2.3,2.7,2.6,1.4,1.6,0.0,0.3,0.1714,0.3458,0.1414,0.2626,0.9212,0.1773,0.5094,0.7223,0.2325,0.3492,1.8134,0.3663,0.3032,0.9157,1.2189,0.6976,0.7078,0.387,0.7547,0.1117,0.0,1.9612,0.3598,5.9147,0.2958,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,393,217,6.7,3.5,4860
01,ALABAMA,AL,01097,Mobile,01097006502,"Census Tract 65.02, Mobile County, Alabama",59.467930428192,12333,1130,4502,293,4139,299,2044,954,221,144,27654,4007,1058,358,1562,211,3482,623,1652,350,609,276,1622,1584,28,90,0,26,1167,351,120,144,75,74,0,19,16.6,7.1,3.8,2.5,27654.0,4007.0,13.5,4.5,12.7,2.0,28.2,4.3,13.4,2.6,14.7,6.6,13.2,12.8,0.2,0.8,0.0,0.6,25.9,7.4,2.9,3.5,1.8,1.8,0.0,0.2,0.4655,0.2189,0.3007,0.399,1.3841,0.2899,0.2172,0.8825,0.2624,0.8194,2.1815,0.6158,0.2172,0.4361,0.6533,0.3118,0.0,0.7724,0.7777,0.1475,0.0,1.6976,0.2472,5.9165,0.2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,423,6.6,3.3,8001
01,ALABAMA,AL,01101,Montgomery,01101005605,"Census Tract 56.05, Montgomery County, Alabama",2.116723905784,3494,328,1610,43,1458,90,111,79,85,76,36967,4326,107,69,419,83,815,209,401,110,198,97,2748,360,25,53,167,76,0,12,1,13,74,46,17,8,3.2,2.2,4.2,3.7,36967.0,4326.0,4.5,2.8,12.0,2.4,23.3,5.6,11.6,3.5,13.6,6.6,78.6,7.2,0.8,1.6,10.4,4.7,0.0,2.0,0.1,0.9,5.1,3.1,0.5,0.2,0.0367,0.2743,0.115,0.1006,0.5266,0.0844,0.1738,0.5937,0.1712,0.7802,1.7189,0.3126,0.8467,0.6772,1.5239,0.879,0.8118,0.0,0.2351,0.4885,0.6295,2.1649,0.4544,5.9343,0.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,112,8.5,3.0,3708
